Index,GPS time,CoG,Lat,Lon,VX,VY,VZ,relPosHeading
21487,2330:343541.913,343.36,0.00000000,0.00000000,-12.49,14.68,29.37,342.52576
21488,2330:343542.056,343.19,0.00000000,0.00000000,-12.58,14.65,29.34,342.79868
21489,2330:343542.199,343.15,0.00000000,0.00000000,-12.60,14.63,29.34,342.46444
21490,2330:343542.342,343.32,0.00000000,0.00000000,-12.52,14.70,29.39,342.83000
21491,2330:343542.485,343.09,0.00000000,0.00000000,-12.63,14.64,29.30,342.53652
21492,2330:343542.628,343.17,0.00000000,0.00000000,-12.60,14.68,29.34,342.71380
21493,2330:343542.771,343.13,0.00000000,0.00000000,-12.63,14.66,29.34,342.69500
21494,2330:343542.914,343.14,0.00000000,0.00000000,-12.61,14.65,29.34,342.81236
21495,2330:343543.057,343.19,0.00000000,0.00000000,-12.59,14.67,29.35,342.58344
21496,2330:343543.200,343.06,0.00000000,0.00000000,-12.65,14.60,29.35,342.47280
21497,2330:343543.343,343.07,0.00000000,0.00000000,-12.65,14.60,29.37,342.97644
21498,2330:343543.486,343.19,0.00000000,0.00000000,-12.58,14.63,29.37,342.56392
21499,2330:343543.629,343.03,0.00000000,0.00000000,-12.67,14.58,29.35,342.70280
21500,2330:343543.772,343.12,0.00000000,0.00000000,-12.62,14.62,29.36,342.43288
21501,2330:343543.915,343.05,0.00000000,0.00000000,-12.66,14.62,29.36,342.39832
21502,2330:343544.058,343.03,0.00000000,0.00000000,-12.67,14.60,29.36,342.49064
21503,2330:343544.201,343.14,0.00000000,0.00000000,-12.61,14.62,29.36,342.32036
21504,2330:343544.344,343.01,0.00000000,0.00000000,-12.70,14.59,29.41,342.58068
21505,2330:343544.487,343.13,0.00000000,0.00000000,-12.62,14.62,29.41,342.59244
21506,2330:343544.630,343.11,0.00000000,0.00000000,-12.62,14.63,29.32,342.30404
21507,2330:343544.773,343.16,0.00000000,0.00000000,-12.62,14.67,29.40,342.49368
21508,2330:343544.916,343.07,0.00000000,0.00000000,-12.66,14.62,29.37,342.38404
21509,2330:343545.059,343.16,0.00000000,0.00000000,-12.60,14.64,29.38,342.57820
21510,2330:343545.202,343.11,0.00000000,0.00000000,-12.64,14.63,29.38,342.41648
21511,2330:343545.345,343.09,0.00000000,0.00000000,-12.65,14.63,29.37,342.55692
21512,2330:343545.488,343.08,0.00000000,0.00000000,-12.66,14.64,29.37,342.82592
21513,2330:343545.631,342.99,0.00000000,0.00000000,-12.71,14.60,29.38,342.24016
21514,2330:343545.774,343.08,0.00000000,0.00000000,-12.65,14.64,29.37,342.34696
21515,2330:343545.917,343.03,0.00000000,0.00000000,-12.69,14.62,29.38,342.38924
21516,2330:343546.060,343.07,0.00000000,0.00000000,-12.67,14.64,29.38,342.27068
21517,2330:343546.203,343.02,0.00000000,0.00000000,-12.70,14.64,29.37,342.16896
21518,2330:343546.346,342.94,0.00000000,0.00000000,-12.73,14.60,29.34,342.34732
21519,2330:343546.489,343.39,0.00000000,0.00000000,-12.50,14.75,29.43,342.31264
21520,2330:343546.632,342.89,0.00000000,0.00000000,-12.77,14.62,29.34,342.23396
21521,2330:343546.775,343.05,0.00000000,0.00000000,-12.67,14.65,29.34,342.84084
21522,2330:343546.918,343.30,0.00000000,0.00000000,-12.55,14.74,29.38,342.37056
21523,2330:343547.061,343.00,0.00000000,0.00000000,-12.71,14.66,29.33,342.52928
21524,2330:343547.204,343.05,0.00000000,0.00000000,-12.69,14.69,29.38,342.19160
21525,2330:343547.347,343.04,0.00000000,0.00000000,-12.68,14.67,29.32,342.11512
21526,2330:343547.490,342.91,0.00000000,0.00000000,-12.75,14.62,29.34,342.39040
21527,2330:343547.633,342.95,0.00000000,0.00000000,-12.74,14.63,29.36,342.49864
21528,2330:343547.776,343.09,0.00000000,0.00000000,-12.67,14.68,29.38,342.51608
21529,2330:343547.919,342.98,0.00000000,0.00000000,-12.72,14.66,29.33,342.43092
21530,2330:343548.062,342.88,0.00000000,0.00000000,-12.78,14.64,29.33,342.60916
21531,2330:343548.205,342.94,0.00000000,0.00000000,-12.74,14.63,29.35,342.54700
21532,2330:343548.348,342.91,0.00000000,0.00000000,-12.76,14.62,29.36,342.40776
21533,2330:343548.491,342.88,0.00000000,0.00000000,-12.78,14.61,29.36,342.11156
21534,2330:343548.634,342.92,0.00000000,0.00000000,-12.75,14.61,29.36,342.18968
21535,2330:343548.777,343.00,0.00000000,0.00000000,-12.70,14.61,29.35,342.24812
21536,2330:343548.920,342.72,0.00000000,0.00000000,-12.86,14.55,29.37,342.21320
21537,2330:343549.063,343.12,0.00000000,0.00000000,-12.63,14.63,29.37,342.24324
21538,2330:343549.206,342.90,0.00000000,0.00000000,-12.76,14.60,29.35,342.03620
21539,2330:343549.349,343.04,0.00000000,0.00000000,-12.69,14.65,29.38,342.04724
21540,2330:343549.492,342.99,0.00000000,0.00000000,-12.71,14.64,29.37,342.00888
21541,2330:343549.635,343.01,0.00000000,0.00000000,-12.70,14.64,29.36,342.08348
21542,2330:343549.778,343.14,0.00000000,0.00000000,-12.63,14.69,29.36,342.18316
21543,2330:343549.921,342.92,0.00000000,0.00000000,-12.74,14.63,29.33,341.93260
21544,2330:343550.064,343.08,0.00000000,0.00000000,-12.66,14.66,29.36,342.01136
21545,2330:343550.207,343.03,0.00000000,0.00000000,-12.68,14.63,29.35,341.96184
21546,2330:343550.350,343.12,0.00000000,0.00000000,-12.64,14.66,29.37,342.01884
21547,2330:343550.493,342.80,0.00000000,0.00000000,-12.80,14.55,29.32,342.91072
21548,2330:343550.636,343.63,0.00000000,0.00000000,-12.35,14.79,29.42,342.18272
21549,2330:343550.779,342.89,0.00000000,0.00000000,-12.75,14.60,29.32,342.85500
21550,2330:343550.922,343.41,0.00000000,0.00000000,-12.47,14.77,29.37,342.39032
21551,2330:343551.065,342.87,0.00000000,0.00000000,-12.77,14.63,29.29,342.72536
21552,2330:343551.208,343.03,0.00000000,0.00000000,-12.68,14.65,29.31,342.72824
21553,2330:343551.351,342.96,0.00000000,0.00000000,-12.73,14.65,29.33,342.72292
21554,2330:343551.494,343.11,0.00000000,0.00000000,-12.63,14.67,29.31,342.26860
21555,2330:343551.637,343.05,0.00000000,0.00000000,-12.67,14.67,29.31,342.24804
21556,2330:343551.780,342.92,0.00000000,0.00000000,-12.74,14.63,29.30,342.22704
21557,2330:343551.923,343.03,0.00000000,0.00000000,-12.67,14.63,29.32,342.30612
21558,2330:343552.066,342.93,0.00000000,0.00000000,-12.73,14.61,29.30,342.19092
21559,2330:343552.209,342.97,0.00000000,0.00000000,-12.69,14.57,29.30,342.27788
21560,2330:343552.352,343.04,0.00000000,0.00000000,-12.67,14.63,29.33,342.15612
21561,2330:343552.495,342.88,0.00000000,0.00000000,-12.76,14.60,29.31,342.71972
21562,2330:343552.638,343.00,0.00000000,0.00000000,-12.69,14.62,29.30,342.28108
21563,2330:343552.781,342.95,0.00000000,0.00000000,-12.71,14.60,29.30,342.51764
21564,2330:343552.924,343.17,0.00000000,0.00000000,-12.59,14.69,29.31,342.43588
21565,2330:343553.067,343.02,0.00000000,0.00000000,-12.66,14.65,29.26,342.43828
21566,2330:343553.210,343.14,0.00000000,0.00000000,-12.61,14.69,29.30,342.38228
21567,2330:343553.353,343.04,0.00000000,0.00000000,-12.67,14.65,29.30,342.47984
21568,2330:343553.496,342.93,0.00000000,0.00000000,-12.72,14.60,29.29,342.61864
21569,2330:343553.639,343.19,0.00000000,0.00000000,-12.58,14.65,29.33,342.39632
21570,2330:343553.782,342.97,0.00000000,0.00000000,-12.69,14.57,29.31,342.70724
21571,2330:343553.925,343.15,0.00000000,0.00000000,-12.60,14.62,29.36,342.54496
21572,2330:343554.068,342.96,0.00000000,0.00000000,-12.69,14.55,29.31,342.91156
21573,2330:343554.211,343.14,0.00000000,0.00000000,-12.59,14.61,29.30,342.45976
21574,2330:343554.354,342.94,0.00000000,0.00000000,-12.72,14.56,29.33,342.45924
21575,2330:343554.497,343.02,0.00000000,0.00000000,-12.66,14.56,29.33,342.18456
21576,2330:343554.640,342.98,0.00000000,0.00000000,-12.68,14.55,29.31,342.15092
21577,2330:343554.783,343.11,0.00000000,0.00000000,-12.63,14.65,29.34,342.56848
21578,2330:343554.926,343.07,0.00000000,0.00000000,-12.64,14.63,29.30,342.66708
21579,2330:343555.069,342.99,0.00000000,0.00000000,-12.69,14.63,29.30,342.60944
21580,2330:343555.212,343.03,0.00000000,0.00000000,-12.67,14.63,29.31,342.73320
21581,2330:343555.355,343.11,0.00000000,0.00000000,-12.63,14.65,29.32,342.56612
21582,2330:343555.498,343.01,0.00000000,0.00000000,-12.67,14.62,29.28,342.35316
21583,2330:343555.641,343.05,0.00000000,0.00000000,-12.65,14.61,29.31,342.38544
21584,2330:343555.784,343.12,0.00000000,0.00000000,-12.62,14.64,29.34,342.36532
21585,2330:343555.927,343.10,0.00000000,0.00000000,-12.61,14.59,29.31,342.49552
21586,2330:343556.070,343.12,0.00000000,0.00000000,-12.61,14.61,29.34,342.41756
21587,2330:343556.213,343.01,0.00000000,0.00000000,-12.68,14.58,29.36,342.72664
21588,2330:343556.356,343.14,0.00000000,0.00000000,-12.60,14.62,29.34,342.36548
21589,2330:343556.499,343.15,0.00000000,0.00000000,-12.62,14.66,29.37,342.54848
21590,2330:343556.642,342.89,0.00000000,0.00000000,-12.75,14.58,29.30,342.81324
21591,2330:343556.785,343.22,0.00000000,0.00000000,-12.58,14.69,29.37,342.74228
21592,2330:343556.928,342.95,0.00000000,0.00000000,-12.72,14.63,29.30,342.57860
21593,2330:343557.071,343.07,0.00000000,0.00000000,-12.65,14.63,29.33,342.66196
21594,2330:343557.214,343.05,0.00000000,0.00000000,-12.68,14.65,29.38,342.86396
21595,2330:343557.357,343.12,0.00000000,0.00000000,-12.63,14.67,29.34,342.92532
21596,2330:343557.500,343.12,0.00000000,0.00000000,-12.63,14.68,29.35,342.58168
21597,2330:343557.643,343.02,0.00000000,0.00000000,-12.69,14.64,29.34,342.67772
21598,2330:343557.786,343.12,0.00000000,0.00000000,-12.63,14.67,29.34,342.58132
21599,2330:343557.929,343.14,0.00000000,0.00000000,-12.63,14.67,29.37,342.66340
21600,2330:343558.072,342.98,0.00000000,0.00000000,-12.72,14.64,29.36,342.58548
21601,2330:343558.215,343.16,0.00000000,0.00000000,-12.61,14.69,29.37,342.54572
21602,2330:343558.358,342.96,0.00000000,0.00000000,-12.73,14.64,29.35,342.67048
21603,2330:343558.501,343.04,0.00000000,0.00000000,-12.69,14.65,29.37,342.56548
21604,2330:343558.644,342.98,0.00000000,0.00000000,-12.73,14.65,29.37,342.69580
21605,2330:343558.787,343.04,0.00000000,0.00000000,-12.68,14.65,29.34,342.71932
21606,2330:343558.930,342.94,0.00000000,0.00000000,-12.75,14.63,29.38,342.67140
21607,2330:343559.073,342.96,0.00000000,0.00000000,-12.73,14.61,29.38,342.61476
21608,2330:343559.216,343.11,0.00000000,0.00000000,-12.65,14.67,29.41,342.48644
21609,2330:343559.359,342.92,0.00000000,0.00000000,-12.76,14.62,29.36,342.50512
21610,2330:343559.502,343.01,0.00000000,0.00000000,-12.70,14.63,29.37,342.42964
21611,2330:343559.645,342.98,0.00000000,0.00000000,-12.72,14.64,29.39,342.62208
21612,2330:343559.788,343.03,0.00000000,0.00000000,-12.69,14.64,29.38,342.49324
21613,2330:343559.931,342.98,0.00000000,0.00000000,-12.71,14.61,29.38,342.52840
21614,2330:343560.074,343.06,0.00000000,0.00000000,-12.68,14.65,29.40,342.34128
21615,2330:343560.217,343.06,0.00000000,0.00000000,-12.68,14.67,29.39,342.43652
21616,2330:343560.360,342.93,0.00000000,0.00000000,-12.75,14.61,29.39,342.45084
21617,2330:343560.503,343.17,0.00000000,0.00000000,-12.62,14.69,29.39,341.87772
21618,2330:343560.646,343.01,0.00000000,0.00000000,-12.72,14.65,29.40,342.27696
21619,2330:343560.789,342.95,0.00000000,0.00000000,-12.75,14.67,29.37,342.17788
21620,2330:343560.932,343.02,0.00000000,0.00000000,-12.71,14.69,29.37,341.90204
21621,2330:343561.075,342.92,0.00000000,0.00000000,-12.76,14.65,29.33,342.40856
21622,2330:343561.218,343.08,0.00000000,0.00000000,-12.68,14.72,29.40,342.07312
21623,2330:343561.361,342.93,0.00000000,0.00000000,-12.76,14.67,29.37,342.70228
21624,2330:343561.504,342.96,0.00000000,0.00000000,-12.76,14.70,29.38,342.67080
21625,2330:343561.647,342.92,0.00000000,0.00000000,-12.77,14.69,29.33,342.52360
21626,2330:343561.790,343.13,0.00000000,0.00000000,-12.66,14.77,29.38,342.45288
21627,2330:343561.933,342.90,0.00000000,0.00000000,-12.77,14.68,29.32,342.59900
21628,2330:343562.076,342.91,0.00000000,0.00000000,-12.78,14.66,29.39,342.64824
21629,2330:343562.219,342.89,0.00000000,0.00000000,-12.78,14.63,29.37,342.75388
21630,2330:343562.362,342.98,0.00000000,0.00000000,-12.73,14.65,29.41,342.71900
21631,2330:343562.505,342.96,0.00000000,0.00000000,-12.74,14.64,29.40,342.61240
21632,2330:343562.648,342.97,0.00000000,0.00000000,-12.74,14.65,29.38,342.54176
21633,2330:343562.791,342.95,0.00000000,0.00000000,-12.75,14.66,29.40,342.53844
21634,2330:343562.934,343.02,0.00000000,0.00000000,-12.70,14.65,29.37,342.46672
21635,2330:343563.077,343.02,0.00000000,0.00000000,-12.71,14.66,29.40,342.63144
21636,2330:343563.220,343.02,0.00000000,0.00000000,-12.70,14.65,29.37,342.56056
21637,2330:343563.363,343.00,0.00000000,0.00000000,-12.72,14.65,29.39,342.68700
21638,2330:343563.506,343.08,0.00000000,0.00000000,-12.67,14.66,29.39,342.36992
21639,2330:343563.649,343.06,0.00000000,0.00000000,-12.67,14.65,29.38,342.27572
21640,2330:343563.792,343.04,0.00000000,0.00000000,-12.69,14.65,29.38,342.29844
21641,2330:343563.935,343.15,0.00000000,0.00000000,-12.65,14.74,29.39,342.18468
21642,2330:343564.078,342.90,0.00000000,0.00000000,-12.76,14.60,29.35,342.47480
21643,2330:343564.221,343.05,0.00000000,0.00000000,-12.67,14.63,29.36,342.55032
21644,2330:343564.364,343.00,0.00000000,0.00000000,-12.71,14.65,29.38,342.21744
21645,2330:343564.507,343.08,0.00000000,0.00000000,-12.66,14.67,29.34,342.28148
21646,2330:343564.650,342.95,0.00000000,0.00000000,-12.73,14.61,29.34,342.32548
21647,2330:343564.793,343.00,0.00000000,0.00000000,-12.73,14.67,29.39,342.37556
21648,2330:343564.936,342.96,0.00000000,0.00000000,-12.76,14.70,29.39,342.21748
21649,2330:343565.079,343.04,0.00000000,0.00000000,-12.67,14.70,29.27,342.00132
21650,2330:343565.222,342.85,0.00000000,0.00000000,-12.82,14.69,29.35,342.25384
21651,2330:343565.365,343.08,0.00000000,0.00000000,-12.67,14.72,29.34,342.05244
21652,2330:343565.508,342.90,0.00000000,0.00000000,-12.76,14.66,29.30,342.14416
21653,2330:343565.651,342.99,0.00000000,0.00000000,-12.72,14.67,29.36,342.14380
21654,2330:343565.794,342.94,0.00000000,0.00000000,-12.74,14.64,29.33,342.27264
21655,2330:343565.937,342.92,0.00000000,0.00000000,-12.75,14.63,29.33,342.23020
21656,2330:343566.080,342.93,0.00000000,0.00000000,-12.74,14.62,29.34,342.26756
21657,2330:343566.223,342.94,0.00000000,0.00000000,-12.74,14.65,29.33,342.25188
21658,2330:343566.366,342.98,0.00000000,0.00000000,-12.71,14.64,29.32,342.17652
21659,2330:343566.509,342.96,0.00000000,0.00000000,-12.71,14.62,29.31,342.22432
21660,2330:343566.652,342.88,0.00000000,0.00000000,-12.77,14.64,29.31,342.45128
21661,2330:343566.795,342.73,0.00000000,0.00000000,-12.90,14.65,29.39,343.10932
21662,2330:343566.938,343.05,0.00000000,0.00000000,-12.65,14.64,29.30,0.00000
21663,2330:343567.939,342.99,0.00000000,0.00000000,-12.66,14.62,29.20,0.00000
21664,2330:343568.368,343.01,0.00000000,0.00000000,-12.68,14.65,29.29,0.00000
21665,2330:343569.369,343.13,0.00000000,0.00000000,-12.61,14.63,29.35,0.00000
21666,2330:343570.370,343.06,0.00000000,0.00000000,-12.67,14.68,29.32,342.46912
21667,2330:343570.513,343.03,0.00000000,0.00000000,-12.68,14.66,29.31,342.49852
21668,2330:343570.656,343.04,0.00000000,0.00000000,-12.65,14.63,29.29,342.45252
21669,2330:343570.799,343.04,0.00000000,0.00000000,-12.66,14.60,29.32,342.42444
21670,2330:343570.942,343.04,0.00000000,0.00000000,-12.64,14.58,29.30,342.45252
21671,2330:343571.085,343.01,0.00000000,0.00000000,-12.64,14.56,29.24,342.45720
21672,2330:343571.228,343.04,0.00000000,0.00000000,-12.61,14.54,29.20,342.44820
21673,2330:343571.371,343.04,0.00000000,0.00000000,-12.58,14.52,29.15,342.45296
21674,2330:343571.514,343.04,0.00000000,0.00000000,-12.57,14.50,29.11,342.49244
21675,2330:343571.657,343.02,0.00000000,0.00000000,-12.55,14.46,29.05,342.47768
21676,2330:343571.800,343.04,0.00000000,0.00000000,-12.52,14.43,29.02,342.51748
21677,2330:343571.943,343.02,0.00000000,0.00000000,-12.51,14.41,28.98,342.48708
21678,2330:343572.086,342.98,0.00000000,0.00000000,-12.52,14.40,28.93,342.42912
21679,2330:343572.229,342.97,0.00000000,0.00000000,-12.50,14.37,28.85,342.47408
21680,2330:343572.372,343.00,0.00000000,0.00000000,-12.47,14.35,28.83,342.46652
21681,2330:343572.515,343.03,0.00000000,0.00000000,-12.43,14.33,28.78,342.43388
21682,2330:343572.658,342.99,0.00000000,0.00000000,-12.44,14.31,28.77,342.63976
21683,2330:343572.801,343.05,0.00000000,0.00000000,-12.37,14.29,28.67,342.53776
21684,2330:343572.944,343.02,0.00000000,0.00000000,-12.38,14.25,28.66,342.50080
21685,2330:343573.087,343.10,0.00000000,0.00000000,-12.31,14.25,28.63,342.51520
21686,2330:343573.230,343.08,0.00000000,0.00000000,-12.30,14.22,28.57,342.64796
21687,2330:343573.373,343.16,0.00000000,0.00000000,-12.23,14.20,28.53,342.60476
21688,2330:343573.516,343.17,0.00000000,0.00000000,-12.21,14.17,28.50,342.79720
21689,2330:343573.659,343.18,0.00000000,0.00000000,-12.18,14.15,28.44,342.75516
21690,2330:343573.802,343.13,0.00000000,0.00000000,-12.18,14.11,28.38,342.58104
21691,2330:343573.945,343.22,0.00000000,0.00000000,-12.11,14.10,28.33,342.66964
21692,2330:343574.088,343.22,0.00000000,0.00000000,-12.10,14.09,28.29,342.62740
21693,2330:343574.231,343.20,0.00000000,0.00000000,-12.09,14.07,28.24,342.78716
21694,2330:343574.374,343.22,0.00000000,0.00000000,-12.04,14.03,28.17,342.66988
21695,2330:343574.517,343.20,0.00000000,0.00000000,-12.04,14.00,28.13,342.67132
21696,2330:343574.660,343.22,0.00000000,0.00000000,-12.01,13.99,28.11,342.67448
21697,2330:343574.803,343.21,0.00000000,0.00000000,-11.98,13.95,28.02,342.62748
21698,2330:343574.946,343.17,0.00000000,0.00000000,-12.00,13.92,28.00,342.57576
21699,2330:343575.089,343.12,0.00000000,0.00000000,-12.00,13.88,27.93,342.52496
21700,2330:343575.232,343.10,0.00000000,0.00000000,-12.00,13.86,27.90,342.43516
21701,2330:343575.375,342.99,0.00000000,0.00000000,-12.03,13.82,27.83,342.42592
21702,2330:343575.518,342.81,0.00000000,0.00000000,-12.10,13.76,27.75,342.25792
21703,2330:343575.661,342.74,0.00000000,0.00000000,-12.14,13.76,27.73,342.12784
21704,2330:343575.804,342.58,0.00000000,0.00000000,-12.21,13.72,27.68,342.00200
21705,2330:343575.947,342.46,0.00000000,0.00000000,-12.26,13.67,27.63,341.87696
21706,2330:343576.090,342.36,0.00000000,0.00000000,-12.31,13.64,27.60,341.71148
21707,2330:343576.233,342.25,0.00000000,0.00000000,-12.36,13.61,27.57,341.66792
21708,2330:343576.376,342.19,0.00000000,0.00000000,-12.38,13.58,27.56,341.60912
21709,2330:343576.519,342.09,0.00000000,0.00000000,-12.45,13.58,27.58,341.53968
21710,2330:343576.662,342.01,0.00000000,0.00000000,-12.49,13.57,27.55,341.47128
21711,2330:343576.805,341.92,0.00000000,0.00000000,-12.56,13.59,27.56,341.30504
21712,2330:343576.948,341.81,0.00000000,0.00000000,-12.62,13.58,27.56,341.19848
21713,2330:343577.091,341.74,0.00000000,0.00000000,-12.67,13.58,27.58,341.13024
21714,2330:343577.234,341.58,0.00000000,0.00000000,-12.77,13.58,27.59,341.01452
21715,2330:343577.377,341.52,0.00000000,0.00000000,-12.81,13.58,27.60,340.93236
21716,2330:343577.520,341.43,0.00000000,0.00000000,-12.88,13.57,27.63,340.94148
21717,2330:343577.663,341.39,0.00000000,0.00000000,-12.92,13.58,27.66,340.79100
21718,2330:343577.806,341.36,0.00000000,0.00000000,-12.97,13.62,27.71,340.80760
21719,2330:343577.949,341.34,0.00000000,0.00000000,-12.98,13.62,27.70,341.02700
21720,2330:343578.092,341.40,0.00000000,0.00000000,-12.99,13.68,27.80,340.92736
21721,2330:343578.235,341.48,0.00000000,0.00000000,-12.96,13.71,27.83,341.18444
21722,2330:343578.378,341.53,0.00000000,0.00000000,-12.96,13.76,27.89,341.14592
21723,2330:343578.521,341.56,0.00000000,0.00000000,-12.95,13.75,27.93,341.25304
21724,2330:343578.664,341.65,0.00000000,0.00000000,-12.94,13.80,28.02,341.25084
21725,2330:343578.807,341.91,0.00000000,0.00000000,-12.82,13.88,28.10,340.89924
21726,2330:343578.950,341.84,0.00000000,0.00000000,-12.88,13.88,28.17,340.83220
21727,2330:343579.093,342.01,0.00000000,0.00000000,-12.82,13.95,28.24,341.02312
21728,2330:343579.236,341.93,0.00000000,0.00000000,-12.88,13.94,28.30,341.50740
21729,2330:343579.379,342.05,0.00000000,0.00000000,-12.83,14.00,28.33,341.75008
21730,2330:343579.522,342.01,0.00000000,0.00000000,-12.86,13.98,28.36,341.75380
21731,2330:343579.665,342.05,0.00000000,0.00000000,-12.86,14.02,28.42,341.88132
21732,2330:343579.808,342.10,0.00000000,0.00000000,-12.85,14.06,28.46,341.62504
